A_RowId,CATEGORY,FULL_URL,aa_label,URI
971609,Sexuality Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sexuality studies minor human sexuality studies colleges liberal creative arts foreign language foreign languages literatures spanish ba spanish roadmap.html,GENDER STUDIES,colleges health social sciences sexuality studies minor human sexuality studies
971610,Screenwriting San Francisco State University,http:  bulletin.sfsu.edu colleges extended learning screenwriting colleges science engineering mathematics ba mathematics concentration liberal arts,ENGLISH,colleges extended learning screenwriting
971611,Sexuality Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sexuality studies colleges liberal creative arts cinema ba cinema documentary roadmap.html,GENDER STUDIES,colleges health social sciences sexuality studies
971612,Sexuality Studies San Francisco State University,http:  bulletin.sfsu.edu colleges health social sciences sexuality studies search  .P=PSY20456,GENDER STUDIES,colleges health social sciences sexuality studies
971613,Liberal Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts liberal studies colleges science engineering geography environment ma geography,GEOGRAPHY,colleges liberal creative arts liberal studies
971614,Interdisciplinary Studies (Graduate) San Francisco State University,http:  bulletin.sfsu.edu colleges all university interdisciplinary studies graduate colleges liberal creative arts philosphy ba philosophy emphasis philosophy law,PHILOSOPHY,colleges all university interdisciplinary studies graduate
971615,American Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts american studies colleges health social sciences child adolescent development ba child adolescent development concentration early childhood roadmap.html,EARLY CHILDHOOD,colleges liberal creative arts american studies
971616,American Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts american studies colleges liberal creative arts philosphy ba philosophy roadmap.html,PHILOSOPHY,colleges liberal creative arts american studies
971617,Middle East and Islamic Studies Minor San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts middle east islamic studies minor colleges liberal creative arts dance ba dance roadmap.html,PERFORMANCE ART,colleges liberal creative arts middle east islamic studies minor
971618,Global Peace  Human Rights  and Justice Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts global peace human rights justice studies colleges health social sciences sexuality studies minor human sexuality studies,GENDER STUDIES,colleges liberal creative arts global peace human rights justice studies
971619,Modern Greek Studies San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts modern greek studies courses comm,LANGUAGE,colleges liberal creative arts modern greek studies
971620,Critical Social Thought San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts critical social thought colleges liberal creative arts cinema mfa cinema,POLITICS,colleges liberal creative arts critical social thought
971621,International Relations San Francisco State University,http:  bulletin.sfsu.edu colleges liberal creative arts international relations minor international relations colleges liberal creative arts art ba art concentration art history studio art,POLITICS,colleges liberal creative arts international relations minor international relations
971622,Business Administration San Francisco State University,http:  bulletin.sfsu.edu colleges business business administration bs business administration concentration general business colleges liberal creative arts english ba technical professional writing roadmap.html,ENGLISH,colleges business business administration bs business administration concentration general business
971623,Labor and Employment Studies San Francisco State University,http:  bulletin.sfsu.edu colleges business labor employment studies ba labor employment studies resources belonging to sf state alumni association,NA,colleges business labor employment studies ba labor employment studies
